sale_date,district,medicine_category,medicine_name,units_sold,daily_sales_growth,7_day_moving_average,demand_spike_flag
2023-10-01,Alwar,cold,Cetirizine,155,0.21,162,0
2023-01-22,Bikaner,cold,Cetirizine,39,-0.73,28,0
2023-08-07,Alwar,antibiotic,Amoxicillin,133,-0.32,123,0
2023-11-28,Sikar,cough,Bromhexine,202,1.0,209,1
2023-08-08,Jodhpur,cough,Dextromethorphan,110,-0.53,112,0
2023-12-17,Jaipur,cough,Dextromethorphan,202,0.12,216,0
2023-02-19,Udaipur,cold,Chlorpheniramine,87,-0.36,80,0
2023-07-04,Ajmer,antibiotic,Azithromycin,157,-0.04,161,0
2023-04-15,Bharatpur,cold,Chlorpheniramine,174,0.89,170,1
2023-01-01,Bharatpur,cold,Chlorpheniramine,150,-0.14,136,0
2023-01-15,Ajmer,antibiotic,Amoxicillin,68,-0.6,80,0
2023-04-20,Alwar,cold,Cetirizine,38,-0.75,23,0
2023-05-31,Jodhpur,cough,Dextromethorphan,93,-0.15,105,0
2023-09-06,Jaipur,cold,Chlorpheniramine,44,-0.68,48,0
2023-12-23,Jodhpur,fever,Paracetamol,160,0.17,172,0
2023-11-23,Jodhpur,cough,Dextromethorphan,221,1.38,226,1
2023-03-24,Sikar,cough,Dextromethorphan,170,-0.2,175,0
2023-01-15,Jaipur,fever,Ibuprofen,215,0.63,219,1
2023-02-16,Bikaner,cold,Chlorpheniramine,102,-0.18,112,0
2023-11-19,Pali,fever,Paracetamol,209,0.04,212,0
2023-01-05,Udaipur,fever,Aspirin,79,-0.32,68,0
2023-08-05,Jaipur,cough,Dextromethorphan,196,-0.03,189,0
2023-05-25,Jodhpur,cough,Dextromethorphan,74,-0.67,67,0
2023-02-19,Sikar,cold,Cetirizine,52,-0.45,58,0
2023-09-18,Alwar,fever,Ibuprofen,175,0.19,175,0
2023-01-14,Sikar,fever,Ibuprofen,144,0.36,132,1
2023-04-27,Pali,antibiotic,Amoxicillin,45,-0.74,56,0
2023-04-05,Bikaner,antibiotic,Azithromycin,149,-0.06,141,0
2023-12-05,Ajmer,fever,Aspirin,236,-0.06,235,0
2023-08-29,Bharatpur,cold,Cetirizine,142,2.64,132,1
2023-08-26,Alwar,cold,Cetirizine,182,3.79,172,1
2023-05-05,Sikar,cold,Cetirizine,53,0.02,57,0
2023-06-23,Alwar,antibiotic,Azithromycin,54,-0.6,57,0
2023-06-22,Sikar,antibiotic,Amoxicillin,176,2.83,164,1
2023-10-15,Jodhpur,fever,Paracetamol,126,-0.21,134,0
2023-01-20,Alwar,antibiotic,Amoxicillin,108,-0.19,98,0
2023-12-18,Bharatpur,antibiotic,Amoxicillin,62,2.1,70,1
2023-12-15,Pali,antibiotic,Amoxicillin,73,0.62,78,1
2023-09-10,Udaipur,cold,Chlorpheniramine,120,0.38,132,1
2023-08-21,Jodhpur,antibiotic,Azithromycin,100,-0.07,91,0
2023-05-08,Sikar,antibiotic,Amoxicillin,185,0.05,199,0
2023-12-12,Bikaner,antibiotic,Amoxicillin,144,-0.08,139,0
2023-08-27,Udaipur,antibiotic,Amoxicillin,99,-0.47,100,0
2023-06-06,Alwar,fever,Ibuprofen,263,0.5,270,1
2023-05-28,Jaipur,fever,Ibuprofen,187,-0.13,177,0
2023-06-10,Bharatpur,antibiotic,Amoxicillin,92,0.48,78,1
2023-08-28,Jaipur,fever,Ibuprofen,218,0.17,227,0
2023-10-13,Udaipur,cold,Cetirizine,71,-0.61,57,0
2023-01-11,Pali,antibiotic,Amoxicillin,188,1.58,198,1
2023-02-27,Bharatpur,cold,Cetirizine,131,-0.08,128,0
2023-10-08,Jaipur,antibiotic,Azithromycin,37,-0.56,23,0
2023-06-28,Alwar,cold,Cetirizine,170,-0.07,169,0
2023-04-01,Pali,cough,Bromhexine,145,-0.29,137,0
2023-04-06,Pali,cold,Chlorpheniramine,195,1.44,199,1
2023-02-01,Alwar,fever,Paracetamol,231,0.13,221,0
2023-08-21,Bharatpur,fever,Aspirin,149,0.21,152,0
2023-08-29,Ajmer,fever,Aspirin,180,-0.24,178,0
2023-11-18,Kota,cold,Cetirizine,160,0.19,167,0
2023-03-02,Jaipur,cold,Cetirizine,54,-0.67,64,0
2023-01-22,Sikar,antibiotic,Azithromycin,23,-0.83,29,0
2023-07-19,Ajmer,cough,Bromhexine,155,2.44,157,1
2023-12-14,Pali,cough,Bromhexine,173,0.19,174,0
2023-01-26,Pali,antibiotic,Amoxicillin,24,-0.87,37,0
2023-12-18,Jaipur,antibiotic,Amoxicillin,84,-0.57,73,0
2023-04-28,Sikar,fever,Aspirin,212,-0.05,197,0
2023-06-09,Bharatpur,cold,Cetirizine,140,0.07,127,0
2023-03-29,Udaipur,cough,Dextromethorphan,67,0.49,58,1
2023-03-12,Pali,cough,Bromhexine,189,0.09,195,0
2023-03-16,Sikar,fever,Paracetamol,102,-0.23,102,0
2023-09-22,Jaipur,cough,Dextromethorphan,240,0.22,238,0
2023-04-04,Bikaner,cold,Cetirizine,176,3.51,185,1
2023-10-02,Jodhpur,cold,Chlorpheniramine,189,0.01,185,0
2023-04-01,Alwar,cold,Cetirizine,135,-0.21,145,0
2023-11-30,Jodhpur,cough,Bromhexine,121,0.03,135,0
2023-09-25,Kota,antibiotic,Amoxicillin,39,-0.52,24,0
2023-03-26,Alwar,antibiotic,Azithromycin,196,2.63,209,1
2023-08-30,Jaipur,cough,Bromhexine,147,-0.16,150,0
2023-01-24,Bikaner,cold,Chlorpheniramine,128,0.25,113,0
2023-12-30,Udaipur,antibiotic,Azithromycin,174,3.14,174,1
2023-03-30,Bharatpur,cold,Cetirizine,199,0.42,195,1
2023-05-21,Bharatpur,antibiotic,Azithromycin,22,-0.6,31,0
2023-09-10,Jaipur,antibiotic,Amoxicillin,31,-0.63,34,0
2023-12-17,Bharatpur,cough,Bromhexine,84,-0.59,75,0
2023-05-08,Alwar,antibiotic,Azithromycin,57,-0.71,58,0
2023-04-27,Jodhpur,cold,Chlorpheniramine,143,-0.24,140,0
2023-01-21,Bharatpur,cold,Chlorpheniramine,81,-0.46,75,0
2023-06-27,Bikaner,cold,Chlorpheniramine,129,0.01,123,0
2023-05-11,Jodhpur,cold,Cetirizine,92,3.38,100,1
2023-07-27,Sikar,cold,Cetirizine,108,1.04,122,1
2023-09-12,Alwar,cold,Cetirizine,144,0.07,145,0
2023-05-10,Jaipur,antibiotic,Amoxicillin,75,1.42,75,1
2023-12-15,Jaipur,fever,Paracetamol,122,-0.44,128,0
2023-12-14,Bikaner,antibiotic,Amoxicillin,126,-0.12,129,0
2023-03-31,Bharatpur,antibiotic,Azithromycin,62,1.82,54,1
2023-09-12,Kota,cough,Bromhexine,96,-0.43,84,0
2023-02-08,Bikaner,antibiotic,Amoxicillin,95,-0.25,108,0
2023-10-04,Alwar,antibiotic,Amoxicillin,181,0.68,184,1
2023-04-04,Kota,cold,Cetirizine,51,-0.68,60,0
2023-12-11,Jaipur,cough,Bromhexine,162,0.1,156,0
2023-03-29,Alwar,cough,Bromhexine,202,1.97,204,1
2023-09-06,Udaipur,fever,Aspirin,251,2.18,262,1
2023-12-17,Sikar,fever,Aspirin,152,-0.28,151,0
2023-12-04,Alwar,antibiotic,Azithromycin,89,0.56,84,1
2023-05-15,Ajmer,antibiotic,Azithromycin,184,0.17,171,0
2023-05-31,Pali,fever,Aspirin,214,-0.16,223,0
2023-05-12,Ajmer,cough,Bromhexine,209,0.35,199,1
2023-08-29,Kota,antibiotic,Amoxicillin,112,1.87,108,1
2023-08-10,Bharatpur,antibiotic,Amoxicillin,96,0.04,94,0
2023-09-03,Bharatpur,cold,Cetirizine,76,-0.62,87,0
2023-12-13,Jodhpur,cough,Dextromethorphan,194,1.62,201,1
2023-01-16,Udaipur,antibiotic,Azithromycin,120,-0.31,115,0
2023-07-21,Udaipur,antibiotic,Azithromycin,172,0.43,157,1
2023-10-23,Bikaner,antibiotic,Azithromycin,123,-0.17,132,0
2023-03-06,Sikar,cold,Chlorpheniramine,126,-0.02,138,0
2023-12-27,Udaipur,antibiotic,Azithromycin,46,-0.73,57,0
2023-07-25,Jodhpur,cough,Dextromethorphan,131,-0.32,139,0
2023-10-07,Jaipur,cough,Bromhexine,181,0.12,184,0
2023-09-04,Ajmer,cough,Bromhexine,201,-0.04,190,0
2023-06-11,Ajmer,antibiotic,Amoxicillin,185,1.72,184,1
2023-12-23,Alwar,antibiotic,Azithromycin,148,0.66,145,1
2023-08-16,Jaipur,fever,Paracetamol,190,0.56,190,1
2023-09-18,Ajmer,cough,Dextromethorphan,141,-0.36,130,0
2023-11-19,Sikar,cold,Chlorpheniramine,60,-0.52,55,0
2023-02-28,Kota,antibiotic,Amoxicillin,66,-0.41,58,0
2023-02-26,Udaipur,antibiotic,Amoxicillin,24,-0.76,33,0
2023-11-22,Pali,cold,Cetirizine,58,-0.68,68,0
2023-11-07,Jodhpur,fever,Paracetamol,291,1.31,299,1
2023-10-21,Ajmer,cold,Chlorpheniramine,78,-0.2,69,0
2023-04-29,Pali,antibiotic,Azithromycin,173,0.66,173,1
2023-09-23,Jaipur,cold,Chlorpheniramine,142,2.23,141,1
2023-11-13,Ajmer,cold,Chlorpheniramine,87,0.12,99,0
2023-09-19,Kota,fever,Paracetamol,168,-0.27,165,0
2023-01-15,Alwar,cold,Chlorpheniramine,24,-0.67,29,0
2023-01-30,Pali,fever,Paracetamol,185,-0.11,192,0
2023-04-29,Kota,antibiotic,Amoxicillin,105,0.59,93,1
2023-05-08,Kota,cough,Bromhexine,219,1.28,208,1
2023-12-01,Bharatpur,cold,Cetirizine,123,0.62,112,1
2023-07-23,Sikar,cough,Bromhexine,153,-0.24,159,0
2023-04-28,Alwar,fever,Ibuprofen,125,-0.52,120,0
2023-10-16,Kota,fever,Paracetamol,195,0.16,183,0
2023-04-29,Udaipur,fever,Aspirin,221,-0.12,225,0
2023-01-10,Jodhpur,antibiotic,Amoxicillin,82,-0.25,70,0
2023-02-21,Jaipur,fever,Paracetamol,165,-0.13,158,0
2023-09-12,Bikaner,cough,Dextromethorphan,88,-0.51,80,0
2023-05-22,Ajmer,cold,Chlorpheniramine,182,1.09,173,1
2023-11-09,Kota,fever,Aspirin,76,-0.73,71,0
2023-03-06,Sikar,cold,Cetirizine,23,-0.79,22,0
2023-05-24,Alwar,cough,Bromhexine,99,-0.51,109,0
2023-12-12,Sikar,antibiotic,Azithromycin,85,2.7,86,1
2023-08-16,Jodhpur,cough,Dextromethorphan,162,0.24,157,0
2023-07-19,Pali,cough,Dextromethorphan,158,2.29,164,1
2023-06-04,Bikaner,cough,Bromhexine,238,2.5,225,1
2023-11-07,Jaipur,cold,Chlorpheniramine,44,-0.69,29,0
2023-03-29,Bikaner,antibiotic,Amoxicillin,135,0.42,133,1
2023-04-01,Kota,cough,Bromhexine,176,-0.2,167,0
2023-05-04,Pali,cold,Cetirizine,44,-0.24,53,0
2023-05-20,Udaipur,antibiotic,Amoxicillin,58,1.42,69,1
2023-04-18,Alwar,cough,Dextromethorphan,140,0.75,133,1
2023-08-17,Pali,cold,Cetirizine,150,2.41,146,1
2023-05-23,Udaipur,cold,Chlorpheniramine,185,0.54,171,1
2023-12-17,Sikar,cough,Dextromethorphan,130,-0.24,117,0
2023-02-17,Bikaner,fever,Aspirin,183,0.27,172,0
2023-02-13,Jodhpur,antibiotic,Azithromycin,130,0.3,143,0
2023-12-03,Udaipur,cough,Bromhexine,203,0.19,213,0
2023-08-07,Ajmer,fever,Aspirin,162,-0.1,162,0
2023-03-24,Kota,fever,Ibuprofen,79,-0.73,89,0
2023-08-25,Udaipur,cold,Chlorpheniramine,72,-0.61,66,0
2023-04-01,Sikar,cough,Bromhexine,87,-0.43,78,0
2023-09-01,Alwar,cold,Chlorpheniramine,195,7.12,206,1
2023-02-24,Alwar,cold,Chlorpheniramine,180,-0.08,192,0
2023-01-22,Bikaner,cough,Dextromethorphan,217,1.47,204,1
2023-04-02,Sikar,cough,Dextromethorphan,238,0.83,227,1
2023-10-01,Sikar,cough,Bromhexine,162,0.86,149,1
2023-02-03,Udaipur,cold,Chlorpheniramine,179,1.49,176,1
2023-04-11,Alwar,antibiotic,Azithromycin,188,0.27,194,0
2023-10-04,Jodhpur,cold,Chlorpheniramine,84,-0.41,90,0
2023-09-15,Alwar,cough,Bromhexine,174,0.76,175,1
2023-12-06,Kota,fever,Aspirin,242,2.18,228,1
2023-11-26,Bikaner,cough,Dextromethorphan,165,-0.24,176,0
2023-04-04,Jodhpur,cough,Dextromethorphan,117,-0.28,105,0
2023-06-02,Alwar,cold,Cetirizine,119,-0.17,105,0
2023-02-17,Bikaner,cough,Bromhexine,142,-0.4,128,0
2023-04-06,Jodhpur,antibiotic,Amoxicillin,174,1.12,160,1
2023-09-01,Bharatpur,cough,Dextromethorphan,130,0.02,133,0
2023-08-15,Bikaner,antibiotic,Azithromycin,119,-0.03,122,0
2023-07-27,Kota,cough,Bromhexine,201,0.14,196,0
2023-07-16,Bikaner,fever,Aspirin,221,0.21,224,0
2023-11-15,Bharatpur,cough,Bromhexine,212,1.52,224,1
2023-01-05,Jaipur,antibiotic,Amoxicillin,158,1.11,156,1
2023-12-09,Ajmer,cold,Cetirizine,187,8.35,190,1
2023-08-08,Alwar,antibiotic,Azithromycin,114,-0.39,110,0
2023-02-03,Ajmer,antibiotic,Azithromycin,73,-0.6,68,0
2023-02-02,Bharatpur,fever,Aspirin,147,-0.01,149,0
2023-08-17,Alwar,cold,Chlorpheniramine,21,-0.88,22,0
2023-11-23,Kota,cough,Dextromethorphan,181,0.15,171,0
2023-12-03,Sikar,antibiotic,Amoxicillin,42,-0.77,53,0
2023-04-22,Jaipur,fever,Ibuprofen,229,0.05,241,0
2023-05-13,Jodhpur,fever,Paracetamol,125,-0.57,127,0
2023-07-27,Bikaner,cough,Bromhexine,104,-0.27,94,0
2023-10-01,Kota,cold,Cetirizine,74,0.45,62,1
2023-03-05,Bharatpur,fever,Ibuprofen,118,0.49,132,1
2023-04-16,Jodhpur,cold,Cetirizine,191,1.08,190,1
2023-08-21,Jaipur,cough,Dextromethorphan,210,-0.12,224,0
2023-02-26,Jaipur,cold,Cetirizine,43,-0.2,48,0
2023-01-11,Pali,fever,Aspirin,152,-0.29,144,0
2023-05-20,Kota,antibiotic,Azithromycin,197,0.26,195,0
2023-01-10,Bikaner,fever,Aspirin,102,-0.54,94,0
2023-06-12,Bikaner,cold,Chlorpheniramine,91,-0.29,94,0
2023-01-20,Bikaner,cough,Dextromethorphan,74,-0.55,86,0
2023-10-25,Jodhpur,antibiotic,Amoxicillin,105,-0.4,94,0
2023-12-15,Jodhpur,fever,Ibuprofen,151,-0.33,142,0
2023-09-04,Jodhpur,cough,Bromhexine,58,-0.52,46,0
2023-01-01,Alwar,cold,Cetirizine,27,-0.77,24,0
2023-05-18,Jodhpur,antibiotic,Azithromycin,77,-0.41,86,0
2023-06-12,Jodhpur,cough,Dextromethorphan,138,0.18,127,0
2023-02-20,Pali,cold,Chlorpheniramine,140,-0.28,152,0
2023-03-19,Kota,fever,Ibuprofen,153,0.94,148,1
2023-09-11,Pali,antibiotic,Azithromycin,133,-0.23,143,0
2023-02-03,Pali,cough,Bromhexine,84,-0.56,70,0
2023-05-05,Bharatpur,cough,Dextromethorphan,209,0.61,205,1
2023-05-28,Alwar,fever,Ibuprofen,110,-0.12,96,0
2023-09-05,Ajmer,cough,Bromhexine,92,-0.54,105,0
2023-02-16,Bharatpur,fever,Ibuprofen,122,0.03,111,0
2023-11-22,Pali,fever,Paracetamol,181,-0.02,173,0
2023-08-15,Udaipur,cough,Dextromethorphan,109,0.63,98,1
2023-11-11,Jodhpur,antibiotic,Azithromycin,154,1.0,157,1
2023-02-22,Kota,antibiotic,Azithromycin,173,-0.12,186,0
2023-07-28,Pali,antibiotic,Amoxicillin,195,7.12,206,1
2023-07-21,Bharatpur,cough,Bromhexine,172,-0.19,163,0
2023-05-19,Bharatpur,fever,Aspirin,137,-0.07,130,0
2023-04-25,Sikar,antibiotic,Azithromycin,177,1.08,162,1
2023-06-11,Jodhpur,antibiotic,Amoxicillin,64,-0.39,75,0
2023-12-01,Alwar,cold,Chlorpheniramine,165,6.86,154,1
2023-02-06,Jaipur,cold,Cetirizine,112,1.6,106,1
2023-05-23,Kota,cold,Cetirizine,102,0.38,100,1
2023-07-13,Sikar,cold,Cetirizine,88,2.83,92,1
2023-12-19,Kota,antibiotic,Azithromycin,94,-0.46,98,0
2023-01-02,Pali,fever,Ibuprofen,97,-0.64,90,0
2023-12-28,Kota,fever,Ibuprofen,82,-0.46,72,0
2023-12-02,Udaipur,antibiotic,Azithromycin,131,1.85,144,1
2023-11-18,Jodhpur,cough,Dextromethorphan,218,0.58,211,1
2023-02-09,Bikaner,cough,Bromhexine,187,0.8,176,1
2023-04-05,Jaipur,fever,Ibuprofen,129,-0.44,129,0
2023-10-16,Bikaner,fever,Aspirin,168,0.65,168,1
2023-04-06,Jaipur,fever,Ibuprofen,182,0.41,177,1
2023-03-24,Pali,fever,Ibuprofen,221,1.28,223,1
2023-10-24,Ajmer,antibiotic,Amoxicillin,104,-0.44,114,0
2023-01-30,Pali,cold,Chlorpheniramine,110,-0.21,104,0
2023-12-07,Ajmer,antibiotic,Azithromycin,50,-0.32,44,0
2023-04-06,Ajmer,antibiotic,Azithromycin,178,2.56,169,1
2023-03-25,Alwar,fever,Ibuprofen,244,1.22,258,1
2023-03-03,Udaipur,cough,Dextromethorphan,100,-0.08,106,0
2023-09-30,Alwar,cough,Dextromethorphan,139,-0.01,151,0
2023-03-22,Udaipur,antibiotic,Amoxicillin,199,2.43,191,1
2023-06-11,Jodhpur,cough,Dextromethorphan,206,-0.06,212,0
2023-09-14,Kota,fever,Ibuprofen,152,0.85,151,1
2023-01-12,Pali,cold,Cetirizine,53,-0.65,52,0
2023-04-08,Ajmer,cough,Bromhexine,153,0.66,156,1
2023-08-28,Sikar,antibiotic,Azithromycin,103,-0.42,112,0
2023-04-18,Pali,cough,Dextromethorphan,96,-0.39,86,0
2023-06-29,Jodhpur,cold,Cetirizine,150,-0.21,143,0
2023-07-21,Alwar,cold,Chlorpheniramine,123,-0.25,122,0
2023-03-23,Udaipur,fever,Aspirin,194,-0.12,206,0
2023-05-11,Udaipur,fever,Ibuprofen,107,-0.5,94,0
2023-07-26,Kota,cough,Bromhexine,76,-0.62,65,0
2023-06-13,Udaipur,cough,Bromhexine,100,-0.51,91,0
2023-08-10,Bharatpur,cold,Chlorpheniramine,130,0.6,138,1
2023-02-06,Bikaner,fever,Paracetamol,278,0.6,276,1
2023-06-16,Pali,antibiotic,Azithromycin,72,-0.46,64,0
2023-11-25,Bharatpur,fever,Paracetamol,197,0.04,194,0
2023-10-15,Jaipur,fever,Aspirin,229,-0.09,237,0
2023-12-13,Jodhpur,cough,Bromhexine,122,1.1,107,1
2023-03-02,Pali,cold,Cetirizine,84,0.58,84,1
2023-04-26,Pali,cough,Bromhexine,71,-0.15,75,0
2023-11-12,Ajmer,cold,Cetirizine,96,-0.49,107,0
2023-09-23,Bikaner,cold,Cetirizine,144,-0.18,145,0
2023-10-22,Sikar,fever,Ibuprofen,215,0.49,211,1
2023-11-08,Jaipur,antibiotic,Amoxicillin,67,-0.58,73,0
2023-05-31,Pali,cough,Bromhexine,231,2.25,235,1
2023-12-02,Alwar,antibiotic,Azithromycin,70,-0.39,69,0
2023-09-17,Jodhpur,cough,Bromhexine,110,-0.1,104,0
2023-11-12,Bharatpur,fever,Aspirin,65,-0.53,77,0
2023-04-08,Bikaner,cough,Bromhexine,72,-0.61,59,0
2023-03-06,Udaipur,cough,Bromhexine,83,-0.17,85,0
2023-03-23,Bharatpur,cold,Cetirizine,133,0.08,127,0
2023-09-08,Jaipur,cough,Bromhexine,68,-0.62,78,0
2023-09-20,Jaipur,antibiotic,Azithromycin,66,0.78,51,1
2023-09-17,Pali,cough,Bromhexine,76,-0.67,65,0
2023-09-10,Ajmer,fever,Paracetamol,118,0.13,111,0
2023-10-10,Bikaner,fever,Paracetamol,206,-0.26,201,0
2023-03-14,Jaipur,antibiotic,Azithromycin,172,1.61,166,1
2023-04-06,Alwar,fever,Aspirin,151,-0.11,163,0
2023-10-30,Bikaner,cough,Bromhexine,124,0.72,124,1
2023-12-29,Kota,cough,Bromhexine,143,0.88,142,1
2023-05-09,Udaipur,antibiotic,Azithromycin,76,-0.42,88,0
2023-07-17,Sikar,cold,Chlorpheniramine,28,-0.53,37,0
2023-03-28,Jaipur,antibiotic,Amoxicillin,58,-0.13,48,0
2023-04-17,Udaipur,antibiotic,Azithromycin,176,1.32,176,1
2023-09-08,Alwar,antibiotic,Azithromycin,48,-0.31,36,0
2023-11-28,Pali,cough,Dextromethorphan,124,0.29,110,0
2023-05-02,Jodhpur,cough,Bromhexine,71,-0.35,72,0
2023-01-04,Bharatpur,cold,Chlorpheniramine,169,0.3,172,0
2023-08-01,Ajmer,antibiotic,Azithromycin,197,0.11,183,0
2023-03-11,Sikar,cough,Dextromethorphan,148,-0.38,149,0
2023-06-13,Udaipur,cold,Cetirizine,67,-0.06,65,0
2023-10-23,Bharatpur,cough,Bromhexine,149,-0.13,137,0
2023-12-02,Udaipur,antibiotic,Amoxicillin,192,-0.04,204,0
2023-06-05,Jaipur,cold,Chlorpheniramine,199,3.52,187,1
2023-01-13,Sikar,cold,Chlorpheniramine,88,2.14,73,1
2023-03-20,Bikaner,antibiotic,Azithromycin,173,0.45,165,1
2023-01-09,Sikar,cough,Bromhexine,82,-0.49,88,0
2023-11-12,Sikar,antibiotic,Azithromycin,109,0.06,103,0
2023-05-19,Udaipur,antibiotic,Azithromycin,131,-0.26,119,0
2023-12-22,Kota,cold,Chlorpheniramine,71,-0.36,60,0
2023-11-28,Pali,antibiotic,Amoxicillin,67,-0.66,71,0
2023-05-05,Bikaner,cold,Chlorpheniramine,86,-0.05,91,0
2023-08-11,Bikaner,cold,Chlorpheniramine,159,0.85,160,1
2023-02-14,Kota,cold,Chlorpheniramine,158,1.23,171,1
2023-03-19,Jodhpur,cough,Dextromethorphan,146,-0.29,132,0
2023-07-02,Jodhpur,fever,Aspirin,225,0.76,218,1
2023-06-17,Bikaner,antibiotic,Amoxicillin,150,0.11,151,0
2023-06-24,Alwar,fever,Paracetamol,150,-0.35,155,0
2023-11-26,Bikaner,cough,Dextromethorphan,70,-0.05,62,0
2023-10-09,Udaipur,antibiotic,Azithromycin,89,-0.32,75,0
2023-05-17,Bikaner,fever,Paracetamol,271,0.32,276,1
2023-10-11,Bharatpur,fever,Ibuprofen,185,0.52,192,1
2023-11-09,Alwar,antibiotic,Amoxicillin,20,-0.89,22,0
2023-12-24,Alwar,cough,Dextromethorphan,85,-0.39,82,0
2023-05-31,Jaipur,cold,Cetirizine,175,0.56,169,1
2023-08-28,Bikaner,cough,Dextromethorphan,199,1.84,187,1
2023-05-21,Alwar,cough,Bromhexine,143,-0.18,143,0
2023-01-17,Ajmer,fever,Paracetamol,242,1.05,256,1
2023-06-28,Sikar,cold,Cetirizine,51,-0.42,57,0
2023-12-01,Pali,fever,Aspirin,289,0.9,274,1
2023-10-10,Kota,fever,Ibuprofen,192,0.26,192,0
2023-07-28,Ajmer,cold,Cetirizine,48,-0.5,33,0
2023-01-31,Jodhpur,antibiotic,Azithromycin,57,-0.63,57,0
2023-09-18,Jaipur,antibiotic,Amoxicillin,47,-0.19,44,0
2023-09-17,Bikaner,fever,Aspirin,186,0.11,197,0
2023-01-26,Ajmer,cold,Chlorpheniramine,85,-0.53,86,0
2023-10-27,Udaipur,antibiotic,Azithromycin,82,-0.08,68,0
2023-02-09,Pali,cold,Cetirizine,181,1.15,188,1
2023-03-13,Jodhpur,cough,Dextromethorphan,119,-0.18,131,0
2023-03-27,Alwar,cough,Bromhexine,224,0.57,214,1
2023-11-21,Ajmer,cough,Dextromethorphan,52,-0.63,45,0
2023-03-01,Pali,fever,Ibuprofen,205,-0.07,197,0
2023-12-27,Bikaner,cough,Bromhexine,172,0.39,184,1
2023-02-02,Jodhpur,antibiotic,Azithromycin,125,1.19,130,1
2023-04-09,Ajmer,antibiotic,Amoxicillin,35,-0.66,40,0
2023-01-10,Kota,cold,Chlorpheniramine,173,0.09,167,0
2023-08-29,Udaipur,cold,Cetirizine,192,1.87,205,1
2023-07-17,Sikar,fever,Paracetamol,250,1.45,252,1
2023-02-22,Jaipur,cough,Dextromethorphan,117,-0.44,113,0
2023-04-21,Pali,cold,Cetirizine,110,-0.39,107,0
2023-02-16,Bharatpur,cough,Dextromethorphan,71,-0.66,83,0
2023-02-02,Sikar,cough,Bromhexine,85,0.04,97,0
2023-07-22,Pali,cough,Dextromethorphan,102,-0.18,116,0
2023-09-23,Bharatpur,fever,Paracetamol,190,-0.04,190,0
2023-02-06,Alwar,antibiotic,Amoxicillin,185,8.25,178,1
2023-02-28,Alwar,cough,Bromhexine,158,-0.29,146,0
2023-02-12,Jaipur,cold,Cetirizine,80,-0.54,88,0
2023-03-19,Pali,cold,Cetirizine,64,-0.42,75,0
2023-08-11,Sikar,antibiotic,Azithromycin,151,0.39,159,1
2023-08-18,Sikar,fever,Aspirin,169,0.11,172,0
2023-11-28,Kota,fever,Aspirin,96,-0.6,110,0
2023-03-16,Ajmer,cough,Dextromethorphan,103,0.98,92,1
2023-04-09,Pali,antibiotic,Amoxicillin,99,0.48,95,1
2023-02-24,Bharatpur,antibiotic,Amoxicillin,139,0.45,149,1
2023-10-01,Ajmer,fever,Ibuprofen,196,0.14,202,0
2023-02-19,Kota,antibiotic,Azithromycin,159,0.69,170,1
2023-07-18,Ajmer,fever,Ibuprofen,182,-0.07,176,0
2023-07-07,Alwar,cold,Chlorpheniramine,25,-0.8,15,0
2023-10-15,Alwar,fever,Ibuprofen,201,-0.18,196,0
2023-07-27,Bikaner,cough,Bromhexine,171,-0.01,167,0
2023-10-11,Alwar,antibiotic,Azithromycin,22,-0.54,18,0
2023-10-06,Kota,antibiotic,Azithromycin,180,0.13,186,0
2023-06-08,Bikaner,antibiotic,Azithromycin,60,-0.65,59,0
2023-11-01,Bharatpur,cold,Cetirizine,134,0.01,141,0
2023-09-30,Jodhpur,cold,Chlorpheniramine,114,0.36,126,1
2023-01-20,Bikaner,cold,Cetirizine,144,0.0,136,0
2023-06-14,Kota,antibiotic,Amoxicillin,75,-0.29,73,0
2023-04-27,Sikar,fever,Paracetamol,140,-0.44,129,0
2023-01-05,Bikaner,fever,Paracetamol,262,-0.03,254,0
2023-09-18,Jaipur,cold,Cetirizine,52,-0.35,65,0
2023-09-29,Kota,antibiotic,Amoxicillin,143,0.91,155,1
2023-08-01,Bharatpur,fever,Paracetamol,162,-0.15,147,0
2023-04-08,Pali,cough,Bromhexine,175,1.3,188,1
2023-06-01,Pali,antibiotic,Azithromycin,146,1.03,136,1
2023-10-02,Jaipur,cold,Chlorpheniramine,105,-0.47,105,0
2023-10-11,Jaipur,fever,Paracetamol,186,0.13,200,0
2023-09-10,Pali,fever,Paracetamol,255,0.41,266,1
2023-07-15,Kota,fever,Ibuprofen,134,-0.3,124,0
2023-06-08,Kota,cough,Bromhexine,94,-0.34,81,0
2023-08-24,Kota,antibiotic,Amoxicillin,97,-0.32,105,0
2023-02-06,Pali,fever,Paracetamol,187,-0.27,184,0
2023-07-16,Bharatpur,cold,Cetirizine,30,-0.78,20,0
2023-06-27,Udaipur,antibiotic,Azithromycin,27,-0.67,32,0
2023-08-01,Udaipur,fever,Paracetamol,91,-0.28,87,0
2023-11-05,Sikar,antibiotic,Amoxicillin,127,2.02,129,1
2023-04-26,Sikar,cough,Bromhexine,207,1.44,207,1
2023-04-21,Bharatpur,antibiotic,Azithromycin,85,0.37,82,1
2023-05-17,Jodhpur,cold,Chlorpheniramine,67,-0.41,72,0
