report_date,district,disease_name,confirmed_cases,recovered_cases,death_count,outbreak_status,weekly_case_growth,historical_average_cases
2023-11-29,Jodhpur,Dengue,103,91,1,Medium,1.78,110
2023-02-03,Kota,Malaria,60,38,0,High,3.0,55
2023-06-28,Udaipur,Malaria,33,27,0,High,0.5,23
2023-03-08,Sikar,Dengue,115,73,3,Medium,0.22,95
2023-10-25,Bharatpur,COVID-19,269,161,5,Low,0.06,263
2023-06-24,Kota,COVID-19,161,102,4,Medium,5.71,161
2023-06-09,Bikaner,COVID-19,275,235,4,Low,0.04,212
2023-10-25,Jodhpur,COVID-19,214,129,3,Low,-0.08,150
2023-01-12,Ajmer,COVID-19,41,35,0,Low,-0.82,36
2023-05-21,Jaipur,COVID-19,237,186,6,High,1.42,172
2023-03-20,Udaipur,COVID-19,287,217,5,Low,0.03,252
2023-06-26,Sikar,Dengue,56,39,0,Low,-0.51,55
2023-04-08,Jaipur,COVID-19,269,207,4,Medium,0.14,294
2023-12-30,Ajmer,Malaria,33,25,0,Low,-0.42,26
2023-10-17,Ajmer,COVID-19,72,49,0,High,0.76,60
2023-10-05,Alwar,COVID-19,234,179,5,Low,0.1,236
2023-07-18,Pali,Malaria,69,56,1,High,3.31,63
2023-05-07,Bikaner,COVID-19,22,13,0,Low,-0.92,20
2023-12-21,Pali,COVID-19,145,115,1,Low,-0.27,132
2023-03-14,Kota,COVID-19,62,55,0,Low,-0.61,67
2023-09-21,Kota,Malaria,65,58,1,Low,0.08,59
2023-02-27,Jodhpur,Malaria,20,14,0,Low,-0.55,17
2023-05-15,Bikaner,COVID-19,106,78,2,High,3.82,86
2023-06-01,Udaipur,Malaria,53,45,0,High,0.61,52
2023-09-15,Pali,COVID-19,186,144,5,Medium,0.28,180
2023-06-24,Ajmer,Malaria,26,22,0,Low,-0.21,28
2023-07-01,Jodhpur,Malaria,24,20,0,Medium,0.2,24
2023-07-30,Sikar,Dengue,69,44,1,Medium,0.23,75
2023-07-15,Jaipur,Malaria,14,9,0,Low,-0.36,10
2023-10-21,Kota,Dengue,98,68,0,Low,0.09,98
2023-01-01,Udaipur,Dengue,18,15,0,Low,-0.75,16
2023-12-25,Jodhpur,COVID-19,52,40,0,Low,-0.76,40
2023-03-16,Jaipur,COVID-19,183,111,3,Low,-0.32,188
2023-09-02,Jaipur,Malaria,50,36,1,High,2.57,40
2023-07-20,Bikaner,Dengue,52,38,0,Low,-0.48,56
2023-05-13,Bikaner,COVID-19,292,258,5,High,1.75,255
2023-09-11,Ajmer,COVID-19,77,53,1,Low,0.07,55
2023-12-01,Sikar,Malaria,12,8,0,Low,-0.84,11
2023-02-05,Alwar,Dengue,75,56,1,Low,0.09,78
2023-06-19,Bharatpur,COVID-19,142,86,2,Low,-0.47,155
2023-06-29,Udaipur,Dengue,104,85,2,High,4.78,97
2023-10-20,Jaipur,Dengue,94,56,0,Low,-0.19,95
2023-02-24,Alwar,Dengue,104,80,0,Medium,0.39,110
2023-08-26,Kota,COVID-19,235,186,7,High,2.79,234
2023-07-26,Kota,COVID-19,203,152,1,Low,-0.14,170
2023-11-12,Kota,COVID-19,115,96,3,Low,-0.43,114
2023-12-12,Alwar,Dengue,54,42,1,Low,-0.48,51
2023-11-13,Sikar,COVID-19,269,170,5,High,0.88,225
2023-09-15,Kota,Malaria,29,19,0,Low,-0.55,22
2023-04-01,Kota,COVID-19,120,88,1,Low,0.04,111
2023-07-30,Ajmer,Malaria,32,20,0,Medium,0.23,31
2023-10-11,Pali,Malaria,40,25,0,Low,-0.42,30
2023-09-23,Pali,Malaria,35,22,0,Low,-0.12,32
2023-01-22,Ajmer,Malaria,36,22,0,Medium,0.12,32
2023-12-02,Sikar,COVID-19,184,132,2,Low,-0.32,188
2023-05-11,Bikaner,Dengue,81,49,2,High,0.56,69
2023-09-25,Sikar,COVID-19,290,255,6,High,0.58,271
2023-08-02,Bikaner,Dengue,30,20,0,Low,-0.63,24
2023-02-09,Pali,COVID-19,79,69,1,Low,-0.58,86
2023-10-23,Pali,Dengue,119,84,1,High,16.0,94
2023-04-22,Bikaner,Dengue,21,12,0,Low,-0.3,19
2023-10-28,Udaipur,COVID-19,246,214,2,Low,-0.14,238
2023-11-29,Bharatpur,COVID-19,78,54,0,Low,-0.45,75
2023-06-05,Bharatpur,COVID-19,114,94,2,High,0.46,112
2023-10-30,Pali,Dengue,52,32,0,Low,-0.56,44
2023-10-17,Jaipur,Malaria,53,32,0,Low,0.06,53
2023-02-10,Udaipur,Malaria,7,5,0,Low,-0.87,6
2023-08-13,Udaipur,Dengue,39,29,0,Low,-0.62,32
2023-11-04,Bharatpur,Malaria,18,11,0,Low,-0.28,16
2023-01-12,Bikaner,Dengue,80,70,1,Medium,2.81,85
2023-01-01,Pali,Dengue,61,39,1,Medium,0.17,48
2023-12-12,Sikar,Dengue,32,22,0,Low,-0.54,30
2023-12-21,Sikar,COVID-19,238,183,5,Low,-0.18,212
2023-07-01,Bikaner,COVID-19,77,54,1,Low,-0.74,65
2023-02-19,Udaipur,Dengue,43,31,0,Low,0.1,31
2023-07-16,Udaipur,Malaria,61,51,1,High,7.71,51
2023-11-23,Bikaner,COVID-19,183,120,1,Medium,1.38,183
2023-08-18,Kota,Malaria,26,21,0,Low,-0.1,24
2023-09-11,Bikaner,Malaria,62,48,1,High,7.86,48
2023-09-27,Udaipur,COVID-19,138,108,3,Low,-0.44,147
2023-05-29,Kota,COVID-19,22,14,0,Low,-0.82,23
2023-03-20,Bharatpur,COVID-19,97,62,1,Low,-0.15,98
2023-06-06,Udaipur,Malaria,63,46,0,Low,0.03,55
2023-02-18,Jaipur,Dengue,114,83,1,Medium,0.21,111
2023-09-05,Bikaner,Dengue,5,4,0,Low,-0.94,4
2023-01-26,Kota,Malaria,30,24,0,Medium,0.15,28
2023-03-24,Udaipur,Malaria,12,10,0,Low,-0.81,13
2023-11-23,Bikaner,Dengue,56,49,0,High,10.2,45
2023-04-10,Bikaner,Dengue,77,46,1,High,0.38,73
2023-09-25,Kota,COVID-19,253,220,4,High,10.5,208
2023-01-31,Jodhpur,COVID-19,259,166,6,Medium,3.98,259
2023-03-13,Udaipur,Malaria,14,11,0,Medium,0.17,12
2023-05-26,Udaipur,COVID-19,106,65,1,Low,-0.23,84
2023-08-25,Alwar,COVID-19,67,49,1,Low,-0.71,52
2023-01-17,Jodhpur,Malaria,37,28,0,Medium,0.54,40
2023-11-11,Jaipur,COVID-19,189,119,1,Low,0.03,151
2023-12-02,Jaipur,COVID-19,126,101,1,Low,-0.33,111
2023-09-02,Udaipur,Malaria,44,34,0,High,2.14,35
2023-11-18,Pali,Dengue,28,21,0,Low,-0.54,26
2023-11-06,Bikaner,Malaria,62,50,0,Low,0.0,64
2023-11-05,Bharatpur,Dengue,16,10,0,Low,-0.79,14
2023-05-20,Sikar,COVID-19,161,101,4,Low,-0.32,117
2023-09-23,Bharatpur,Malaria,20,12,0,Medium,0.11,18
2023-10-17,Jodhpur,Dengue,65,46,0,Low,-0.37,65
2023-02-27,Bikaner,COVID-19,186,120,3,Low,0.02,164
2023-11-07,Jodhpur,COVID-19,173,152,3,Low,-0.33,165
2023-03-26,Udaipur,Dengue,60,43,1,High,0.4,52
2023-04-08,Ajmer,COVID-19,242,191,5,High,2.14,224
2023-12-04,Pali,Malaria,69,60,1,High,0.97,62
2023-03-24,Alwar,Dengue,117,87,1,High,1.17,88
2023-04-20,Pali,COVID-19,256,188,6,Medium,2.24,270
2023-06-27,Sikar,COVID-19,76,54,0,Low,-0.53,54
2023-09-17,Bharatpur,Dengue,104,82,1,High,5.5,75
2023-06-13,Jaipur,COVID-19,263,231,7,High,1.09,258
2023-10-17,Bharatpur,Malaria,11,7,0,Low,-0.45,10
2023-07-08,Bikaner,COVID-19,92,69,2,Low,-0.51,83
2023-10-12,Alwar,COVID-19,69,55,0,Low,0.03,58
2023-12-02,Sikar,COVID-19,145,106,0,High,0.91,140
2023-09-16,Bharatpur,Malaria,60,47,0,High,4.45,54
2023-11-12,Jodhpur,Dengue,93,76,2,High,0.43,67
2023-09-07,Ajmer,Dengue,88,58,2,Medium,0.13,70
2023-04-16,Bikaner,COVID-19,103,88,1,Medium,0.12,93
2023-01-24,Sikar,COVID-19,201,166,3,Medium,0.39,218
2023-03-25,Bikaner,COVID-19,238,210,6,High,1.31,234
2023-06-17,Bharatpur,Malaria,60,42,0,Low,0.0,62
2023-07-09,Udaipur,Dengue,36,27,0,Low,-0.4,27
2023-04-13,Kota,Dengue,72,50,1,Low,-0.27,71
2023-05-19,Pali,Malaria,76,64,1,Low,0.1,77
2023-05-05,Pali,Dengue,105,71,2,High,2.75,99
2023-11-02,Jodhpur,Dengue,14,10,0,Low,-0.85,15
2023-11-16,Kota,Dengue,48,39,0,Low,-0.33,35
2023-05-05,Ajmer,Dengue,96,68,1,Low,0.09,92
2023-06-01,Sikar,COVID-19,99,68,1,Low,-0.51,89
2023-05-18,Bikaner,COVID-19,232,152,5,Low,-0.03,196
2023-01-08,Alwar,Dengue,105,64,1,Low,-0.1,84
2023-10-05,Udaipur,Malaria,28,23,0,Low,-0.36,25
2023-03-12,Bikaner,COVID-19,124,95,1,Low,-0.47,115
2023-02-20,Ajmer,Malaria,23,20,0,Low,-0.36,21
2023-12-25,Bharatpur,Malaria,30,26,0,Low,-0.5,23
2023-07-04,Alwar,Dengue,65,56,1,Low,-0.38,67
2023-07-23,Bharatpur,COVID-19,121,80,3,Medium,0.25,124
2023-11-26,Udaipur,Dengue,70,52,1,High,0.94,65
2023-01-08,Kota,Malaria,19,15,0,Low,-0.37,19
2023-03-02,Jaipur,COVID-19,36,23,0,Low,-0.86,35
2023-10-11,Bikaner,COVID-19,234,146,1,High,0.89,213
2023-05-01,Alwar,COVID-19,73,60,0,Low,0.06,73
2023-04-13,Pali,Dengue,59,53,0,Low,-0.44,59
2023-11-24,Ajmer,COVID-19,283,207,7,Medium,0.17,219
2023-09-22,Jaipur,COVID-19,99,83,2,High,1.75,82
2023-05-08,Pali,COVID-19,248,198,6,Low,-0.03,194
2023-03-01,Bharatpur,Malaria,79,62,1,High,1.63,68
2023-10-21,Udaipur,Malaria,32,19,0,Medium,0.14,31
2023-11-15,Udaipur,Dengue,21,16,0,Low,-0.7,22
2023-09-10,Bharatpur,COVID-19,195,142,1,Medium,0.61,203
2023-12-03,Jodhpur,Malaria,65,41,0,High,0.76,56
2023-01-05,Jaipur,Dengue,12,9,0,Low,-0.89,10
2023-03-31,Sikar,Malaria,34,21,1,High,1.83,31
2023-12-04,Jodhpur,Malaria,15,11,0,Low,-0.77,12
2023-08-19,Kota,Dengue,39,31,0,Low,-0.19,38
2023-01-07,Pali,COVID-19,35,30,0,Low,-0.86,37
2023-11-02,Bharatpur,Dengue,57,50,1,Low,-0.45,62
2023-01-08,Bharatpur,COVID-19,219,139,2,Medium,0.12,164
2023-09-09,Sikar,Dengue,103,75,0,Medium,2.22,104
2023-01-05,Udaipur,Malaria,68,48,0,High,1.12,59
2023-12-18,Alwar,COVID-19,249,216,6,High,2.41,182
2023-05-22,Jodhpur,Dengue,33,29,0,High,1.36,28
2023-06-01,Jodhpur,Dengue,98,68,2,High,1.97,83
2023-09-09,Ajmer,COVID-19,138,105,1,Low,-0.51,115
2023-12-07,Sikar,Malaria,64,52,1,High,0.88,55
2023-05-23,Alwar,Malaria,45,27,0,Low,-0.42,35
2023-11-06,Jodhpur,Malaria,38,25,0,High,1.53,30
2023-10-16,Pali,COVID-19,160,132,2,Medium,3.57,170
2023-02-20,Jaipur,Dengue,14,11,0,Medium,0.17,12
2023-10-01,Pali,COVID-19,189,158,4,Medium,0.18,166
2023-01-24,Alwar,Malaria,25,17,0,Low,-0.44,18
2023-05-09,Kota,Malaria,70,60,1,High,2.68,66
2023-11-26,Ajmer,COVID-19,109,68,2,Low,-0.21,109
2023-09-13,Bharatpur,Malaria,23,17,0,Low,-0.71,24
2023-04-06,Ajmer,Dengue,43,27,0,Low,-0.55,43
2023-11-03,Sikar,Dengue,23,19,0,Low,-0.78,17
2023-01-19,Pali,Dengue,106,93,1,High,0.8,102
2023-09-10,Ajmer,Malaria,65,40,1,High,1.83,63
2023-07-02,Kota,Dengue,40,30,1,Low,0.03,40
2023-09-28,Alwar,COVID-19,289,182,6,Medium,0.16,217
2023-09-22,Alwar,Dengue,102,66,2,Medium,0.57,106
2023-03-07,Jaipur,Dengue,59,36,0,Medium,3.21,60
2023-05-11,Jaipur,Malaria,29,18,0,Low,-0.45,28
2023-10-12,Pali,Malaria,63,42,0,Low,-0.17,49
2023-12-18,Udaipur,Malaria,7,4,0,Low,-0.9,5
2023-10-28,Kota,COVID-19,197,176,2,Low,-0.22,155
2023-09-19,Sikar,Dengue,76,46,0,High,2.3,60
2023-07-06,Bikaner,Dengue,39,33,1,Low,-0.49,28
2023-10-31,Udaipur,Malaria,79,61,1,High,10.29,64
2023-04-20,Bikaner,Malaria,52,36,0,Low,-0.16,40
2023-01-22,Bharatpur,Dengue,79,54,1,High,0.39,77
2023-07-01,Jodhpur,COVID-19,201,171,2,Medium,0.16,185
2023-11-29,Sikar,Dengue,67,49,0,Low,-0.12,73
2023-03-08,Udaipur,Dengue,97,83,1,High,3.62,79
2023-02-06,Sikar,Malaria,10,6,0,Low,-0.84,10
2023-01-11,Kota,COVID-19,187,120,1,Low,-0.05,133
2023-08-14,Jaipur,Dengue,52,42,0,Low,-0.12,38
2023-02-19,Sikar,Malaria,71,48,2,High,6.1,70
2023-04-12,Bikaner,Dengue,71,54,2,Medium,0.82,73
2023-12-11,Ajmer,Dengue,46,38,0,Low,0.07,34
2023-03-15,Bharatpur,Dengue,58,45,1,Low,-0.27,56
2023-10-15,Bharatpur,Dengue,90,66,2,High,0.55,72
2023-01-22,Bharatpur,Malaria,41,28,0,High,0.78,34
2023-12-28,Sikar,Dengue,42,33,0,Low,-0.37,34
2023-11-29,Sikar,Dengue,110,72,0,High,1.62,109
2023-11-08,Sikar,COVID-19,186,134,5,High,0.88,167
2023-09-26,Kota,Dengue,62,52,1,Medium,0.55,63
2023-03-23,Kota,Malaria,59,47,0,Low,-0.16,62
2023-12-08,Sikar,Malaria,11,9,0,Low,-0.85,8
2023-01-02,Bikaner,Malaria,49,39,0,Low,-0.06,47
2023-10-28,Jodhpur,Malaria,78,66,2,High,1.05,72
2023-01-29,Alwar,Dengue,19,11,0,Low,-0.81,20
2023-04-14,Jaipur,Dengue,115,76,1,High,1.21,86
2023-07-08,Udaipur,COVID-19,276,199,4,High,1.6,212
2023-11-26,Bikaner,Dengue,109,83,0,High,0.54,86
2023-05-03,Alwar,COVID-19,67,57,1,Low,-0.77,51
2023-10-23,Bikaner,COVID-19,258,201,3,Low,0.1,282
2023-07-27,Sikar,Dengue,19,12,0,Low,-0.83,15
2023-12-08,Pali,Malaria,27,23,0,Low,-0.57,27
2023-02-16,Kota,Dengue,101,84,2,High,0.63,96
2023-07-03,Alwar,Malaria,16,12,0,Low,-0.36,13
2023-02-09,Alwar,Dengue,16,11,0,Low,-0.16,14
2023-06-08,Udaipur,Dengue,30,26,0,Low,-0.69,29
2023-04-25,Udaipur,Malaria,28,23,0,Low,-0.65,30
2023-08-16,Sikar,COVID-19,194,135,2,Low,0.04,211
2023-03-17,Kota,COVID-19,143,93,2,Low,-0.24,116
2023-03-28,Ajmer,Dengue,17,10,0,Low,-0.63,17
2023-01-30,Ajmer,Dengue,58,49,1,Medium,2.41,58
2023-12-07,Jodhpur,COVID-19,239,163,1,Medium,0.19,226
2023-02-05,Alwar,Malaria,75,64,1,High,3.69,57
2023-03-26,Sikar,Malaria,48,34,0,Medium,3.36,52
2023-01-18,Udaipur,COVID-19,88,67,2,Low,-0.68,70
2023-06-25,Jaipur,Dengue,89,62,1,Low,-0.23,86
2023-01-25,Kota,COVID-19,219,168,1,High,0.53,172
2023-06-28,Ajmer,COVID-19,149,109,3,High,0.37,123
2023-01-13,Udaipur,Malaria,64,55,1,High,1.29,48
2023-03-18,Ajmer,COVID-19,121,106,1,Low,-0.19,103
2023-10-13,Alwar,Malaria,77,66,0,Low,0.03,67
2023-05-27,Jaipur,COVID-19,298,265,2,High,2.01,216
2023-09-30,Udaipur,COVID-19,115,86,2,High,0.31,104
2023-02-07,Kota,Malaria,62,42,0,Low,0.05,62
2023-08-16,Alwar,COVID-19,103,68,2,High,0.54,90
2023-09-15,Sikar,Dengue,28,22,0,High,0.47,20
2023-11-07,Pali,Malaria,18,10,0,Low,-0.33,16
2023-10-21,Alwar,COVID-19,132,95,2,Medium,0.28,95
2023-08-09,Kota,Dengue,98,69,1,Low,-0.03,73
2023-12-01,Kota,Dengue,62,39,1,Low,-0.37,44
2023-05-11,Pali,COVID-19,242,188,5,Medium,0.28,213
2023-02-04,Jaipur,COVID-19,235,208,1,Low,-0.21,183
2023-07-27,Bharatpur,COVID-19,238,147,7,Low,0.09,248
2023-12-08,Alwar,Dengue,77,47,2,High,3.81,55
2023-07-31,Ajmer,Malaria,19,13,0,Low,-0.71,17
2023-03-23,Sikar,Malaria,29,21,0,Low,-0.4,31
2023-10-02,Udaipur,Malaria,47,33,1,Low,-0.27,40
2023-10-24,Sikar,COVID-19,279,249,7,High,0.44,231
2023-03-23,Udaipur,Dengue,72,62,1,Medium,1.4,78
2023-05-29,Bikaner,COVID-19,88,53,1,Low,-0.66,72
2023-11-30,Ajmer,Malaria,15,11,0,Low,-0.21,14
2023-01-22,Ajmer,Dengue,45,31,0,Low,-0.22,45
2023-02-18,Ajmer,Dengue,81,69,0,Medium,0.8,88
2023-01-04,Udaipur,Malaria,31,23,0,Low,-0.34,27
2023-07-14,Jaipur,Malaria,27,21,0,Low,-0.07,20
2023-01-20,Bharatpur,COVID-19,80,52,1,Low,-0.66,79
2023-10-12,Bikaner,Malaria,25,18,0,Low,-0.49,20
2023-03-31,Kota,COVID-19,117,97,3,Low,-0.47,116
2023-02-18,Bikaner,Dengue,86,64,2,Low,-0.21,77
2023-07-30,Jaipur,COVID-19,229,155,2,Low,-0.03,162
2023-10-15,Jodhpur,Malaria,70,54,0,Low,-0.1,49
2023-12-27,Jodhpur,Dengue,36,32,0,Low,-0.63,25
2023-05-08,Sikar,COVID-19,32,27,0,Low,-0.89,33
2023-10-30,Bharatpur,Dengue,72,55,1,Low,-0.2,74
2023-07-03,Alwar,Dengue,28,22,0,Low,-0.64,26
2023-02-21,Jodhpur,COVID-19,64,39,0,Low,-0.73,52
2023-12-31,Pali,Dengue,109,91,2,Low,0.03,100
2023-09-19,Ajmer,Malaria,60,40,1,High,3.0,42
2023-07-19,Jaipur,COVID-19,60,41,1,Low,-0.74,53
2023-07-11,Bharatpur,Malaria,20,16,0,Low,-0.51,19
2023-04-23,Bharatpur,Dengue,114,82,1,High,0.58,96
2023-12-19,Ajmer,Malaria,15,12,0,Low,-0.75,15
2023-12-22,Udaipur,Dengue,94,69,1,High,0.31,71
2023-10-30,Alwar,Dengue,98,64,1,High,2.5,75
2023-06-29,Jodhpur,COVID-19,208,150,3,High,2.25,178
2023-07-05,Jaipur,Malaria,54,39,1,High,1.0,40
2023-10-23,Bharatpur,Malaria,9,5,0,Low,-0.55,6
2023-11-22,Udaipur,COVID-19,117,103,1,Low,0.02,108
2023-05-28,Udaipur,Dengue,92,73,1,Low,-0.02,77
2023-11-11,Pali,Dengue,100,68,1,Low,-0.08,94
2023-12-31,Udaipur,Dengue,97,84,1,Low,0.05,85
2023-11-19,Sikar,Dengue,54,35,1,Medium,0.93,54
2023-02-16,Ajmer,Malaria,37,24,0,High,1.47,28
2023-12-07,Ajmer,COVID-19,100,82,1,Low,-0.17,82
2023-11-03,Pali,COVID-19,296,225,3,Medium,0.22,309
2023-12-27,Bikaner,Dengue,110,81,2,Medium,0.28,77
2023-11-07,Jodhpur,Malaria,37,24,0,Low,-0.47,38
2023-02-23,Alwar,Dengue,11,9,0,Low,-0.89,7
2023-10-02,Bikaner,Malaria,55,45,0,Medium,1.2,56
2023-02-03,Bharatpur,Dengue,103,64,1,Low,-0.1,87
2023-10-11,Udaipur,Malaria,50,31,0,Medium,0.61,54
2023-05-09,Kota,COVID-19,168,146,3,High,0.44,146
2023-05-24,Sikar,COVID-19,229,144,4,High,6.16,179
2023-07-01,Jodhpur,Malaria,65,58,1,High,0.76,48
2023-01-20,Sikar,Dengue,34,28,0,Low,-0.37,25
2023-10-24,Alwar,Dengue,81,68,1,High,6.36,60
2023-08-07,Pali,Malaria,76,50,0,High,3.22,69
2023-12-27,Jodhpur,Dengue,99,87,1,Medium,1.75,104
2023-05-18,Bharatpur,Malaria,72,54,0,Medium,7.0,75
2023-08-25,Bikaner,Dengue,81,60,0,Low,-0.26,74
2023-04-27,Pali,COVID-19,52,38,0,Low,-0.82,43
2023-06-10,Jodhpur,Malaria,42,34,0,Low,-0.35,33
2023-06-05,Pali,Dengue,42,34,1,Low,-0.58,36
2023-11-10,Ajmer,Dengue,66,42,1,Low,-0.19,53
2023-03-15,Ajmer,Dengue,117,73,1,Medium,0.77,124
2023-07-13,Kota,Dengue,61,53,0,Low,-0.02,61
2023-12-12,Ajmer,COVID-19,220,181,5,High,1.2,218
2023-08-17,Pali,COVID-19,174,138,4,Medium,2.35,176
2023-07-29,Bikaner,Dengue,116,77,1,High,0.43,95
2023-04-05,Jodhpur,Malaria,34,22,0,Low,-0.19,23
2023-09-23,Pali,COVID-19,251,182,7,High,0.44,220
2023-10-27,Jodhpur,COVID-19,57,35,0,Low,-0.73,61
2023-10-03,Bikaner,Malaria,10,7,0,Low,-0.82,7
2023-09-20,Bharatpur,Dengue,61,47,0,Low,-0.41,48
2023-06-08,Bikaner,COVID-19,244,203,2,High,1.77,189
2023-01-12,Pali,COVID-19,231,175,4,Low,-0.08,165
2023-10-22,Udaipur,Malaria,62,44,1,Medium,0.24,67
2023-08-17,Sikar,Dengue,44,28,0,Medium,0.29,33
2023-01-23,Kota,Dengue,24,21,0,Low,-0.61,23
2023-12-15,Jodhpur,Malaria,12,10,0,Low,-0.65,8
2023-04-22,Bharatpur,Dengue,32,24,0,Low,-0.48,29
2023-08-28,Alwar,COVID-19,228,194,5,Medium,0.73,250
2023-01-03,Ajmer,Dengue,108,87,0,Low,-0.08,90
2023-10-31,Sikar,Dengue,68,45,1,High,0.55,48
2023-05-08,Sikar,Malaria,39,30,0,High,0.34,35
2023-03-17,Kota,COVID-19,136,114,3,Low,-0.19,126
2023-06-07,Jaipur,Dengue,32,26,0,Low,-0.64,30
2023-01-22,Ajmer,Malaria,26,18,0,Low,-0.3,23
2023-07-05,Bikaner,Malaria,73,59,1,Medium,6.3,74
2023-11-01,Udaipur,Malaria,41,35,0,Low,-0.34,29
2023-05-14,Ajmer,Dengue,118,93,1,Low,0.09,121
2023-08-14,Jaipur,Malaria,20,16,0,Low,-0.63,16
2023-04-12,Sikar,Dengue,13,10,0,Low,-0.81,11
2023-11-04,Bharatpur,COVID-19,204,146,1,Medium,1.55,210
2023-11-09,Ajmer,Malaria,3,2,0,Low,-0.88,2
2023-07-21,Jaipur,Dengue,48,36,0,High,0.5,47
2023-07-20,Jodhpur,Dengue,58,44,1,Low,-0.41,58
2023-09-21,Jaipur,Malaria,18,12,0,Low,-0.1,13
2023-08-20,Kota,Dengue,10,8,0,Low,-0.58,8
2023-10-17,Udaipur,Malaria,59,40,0,High,0.44,46
2023-02-26,Bharatpur,COVID-19,219,154,4,Low,0.07,214
2023-08-05,Sikar,Malaria,52,34,0,High,0.33,37
2023-10-27,Bikaner,Malaria,65,43,0,Low,-0.11,70
2023-09-25,Kota,Malaria,67,42,1,Low,0.08,50
2023-07-18,Bikaner,COVID-19,200,157,2,Low,-0.18,200
2023-06-17,Pali,COVID-19,284,191,2,Medium,0.23,214
2023-08-28,Alwar,COVID-19,31,19,0,Low,-0.86,25
2023-08-16,Bharatpur,COVID-19,112,93,0,Low,-0.49,119
2023-05-21,Bharatpur,Malaria,17,10,0,Low,-0.76,18
2023-10-19,Jodhpur,Dengue,69,46,0,Medium,0.19,72
2023-01-21,Bharatpur,Dengue,114,96,1,High,2.56,104
2023-11-20,Ajmer,COVID-19,106,90,0,Low,-0.52,85
2023-11-28,Kota,Malaria,3,1,0,Low,-0.96,2
2023-06-14,Bikaner,COVID-19,233,141,2,Medium,0.17,178
2023-04-06,Alwar,Dengue,70,43,1,Low,-0.14,53
2023-05-17,Udaipur,Malaria,30,25,0,Low,-0.49,31
2023-06-16,Ajmer,Dengue,41,29,0,Low,-0.65,36
2023-01-14,Pali,Dengue,88,58,2,Medium,1.1,90
2023-10-31,Bikaner,COVID-19,150,91,4,Low,-0.36,122
2023-01-06,Ajmer,Dengue,118,99,1,High,1.88,114
2023-04-22,Ajmer,Malaria,20,12,0,High,5.67,17
2023-10-02,Jodhpur,COVID-19,60,43,1,Low,0.05,42
2023-08-21,Alwar,Dengue,28,18,0,Low,-0.6,29
2023-05-30,Ajmer,Malaria,13,9,0,Low,-0.35,11
2023-11-09,Pali,Dengue,26,22,0,Low,-0.7,21
2023-07-17,Pali,Malaria,29,21,0,Low,-0.62,29
2023-10-01,Pali,Malaria,7,5,0,Low,-0.76,5
2023-03-05,Sikar,COVID-19,26,22,0,Low,-0.89,20
2023-07-13,Kota,Malaria,32,26,0,High,9.67,22
2023-01-28,Alwar,Malaria,63,39,1,Low,-0.18,46
2023-08-12,Alwar,Dengue,109,77,1,High,2.89,96
2023-12-22,Ajmer,Dengue,87,76,1,Low,-0.26,90
2023-05-26,Jaipur,Malaria,47,41,0,High,1.61,39
2023-01-26,Alwar,COVID-19,109,86,1,High,2.52,97
2023-09-20,Udaipur,COVID-19,265,168,7,Medium,1.26,275
2023-06-09,Alwar,Dengue,62,55,0,Low,-0.43,61
2023-02-11,Jodhpur,COVID-19,87,70,1,High,0.45,84
2023-03-03,Udaipur,Dengue,85,62,1,Low,-0.12,75
2023-12-31,Sikar,Malaria,73,59,1,Medium,0.4,78
2023-01-23,Jodhpur,Malaria,33,22,0,High,1.75,31
2023-10-22,Jaipur,Dengue,73,52,1,High,0.52,65
2023-04-12,Bharatpur,Malaria,24,17,0,High,0.41,16
2023-06-22,Jaipur,COVID-19,91,60,1,Medium,0.52,95
2023-07-15,Kota,Dengue,12,10,0,Medium,0.2,13
2023-03-10,Ajmer,Malaria,5,3,0,Low,-0.62,4
2023-05-08,Bharatpur,COVID-19,273,194,7,High,1.44,210
2023-09-19,Sikar,COVID-19,275,228,1,High,9.58,216
2023-10-09,Kota,Malaria,67,47,1,High,1.09,53
2023-02-22,Pali,Malaria,79,63,1,High,10.29,70
2023-07-05,Jodhpur,COVID-19,53,34,0,Low,-0.39,45
2023-12-17,Ajmer,COVID-19,82,63,0,Low,-0.23,85
2023-09-14,Bharatpur,Dengue,85,68,2,Low,-0.25,69
2023-10-19,Kota,COVID-19,144,105,1,Low,0.06,117
2023-03-26,Bikaner,Dengue,12,10,0,Low,-0.9,12
2023-02-27,Alwar,Dengue,89,65,2,High,0.44,84
2023-09-29,Bikaner,COVID-19,181,126,1,Medium,0.21,135
2023-03-04,Kota,Malaria,51,40,0,Low,-0.24,46
2023-09-07,Bharatpur,COVID-19,117,98,2,Low,-0.57,113
2023-07-22,Kota,Malaria,25,22,0,Low,-0.51,21
2023-01-02,Pali,Malaria,9,6,0,Low,-0.89,8
2023-04-15,Udaipur,COVID-19,248,152,4,Low,-0.06,184
2023-07-25,Pali,COVID-19,161,101,0,Low,-0.43,172
2023-12-28,Alwar,Malaria,53,35,0,Low,-0.16,56
2023-03-28,Bikaner,COVID-19,113,101,2,Low,-0.38,118
2023-04-05,Bharatpur,COVID-19,171,111,1,Medium,0.46,183
2023-01-27,Jaipur,COVID-19,269,206,7,Medium,1.96,295
2023-03-14,Sikar,Dengue,14,11,0,Low,0.08,15
